Rk.,Player,Result,Game Date,EV (MPH),LA (Â°),Pitch (MPH),Dist (ft),Vs.,var10
5145,Brandon Drury,home_run,2019,94,29,92.2,380,BAL,Graphs
5146,Eric Sogard,home_run,2019,99.6,27,90.7,380,MIA,Graphs
5147,Daniel Murphy,home_run,2019,96.6,30,94.1,380,LAD,Graphs
5148,Rhys Hoskins,home_run,2019,99.2,36,81.1,380,MIN,Graphs
5149,Seth Mejias-Brean,home_run,2019,99,24,93.7,380,MIL,Graphs
5150,Trea Turner,home_run,2019,106.8,18,94,380,NYM,Graphs
5151,Franmil Reyes,home_run,2019,103.4,29,91.3,380,ATL,Graphs
5152,Adam Frazier,home_run,2019,100.8,36,93.5,380,WSH,Graphs
5153,Wilmer Difo,home_run,2019,99.1,32,91.3,380,SF,Graphs
5154,Josh Reddick,home_run,2019,102.8,29,86.9,380,OAK,Graphs
5155,Jorge Soler,home_run,2019,97.4,30,90.5,380,CWS,Graphs
5156,Christian Yelich,home_run,2019,106.9,31,92.7,380,STL,Graphs
5157,Dustin Garneau,home_run,2019,103.7,24,97,380,HOU,Graphs
5158,Yasmani Grandal,home_run,2019,106.5,22,87.8,380,HOU,Graphs
5159,Matt Olson,home_run,2019,102.9,26,96.8,380,LAA,Graphs
5160,Eric Sogard,home_run,2019,97.9,28,86.3,380,SEA,Graphs
5161,Matt Chapman,home_run,2019,105,25,93.1,380,PIT,Graphs
5162,Nick Castellanos,home_run,2019,99.8,29,66.3,380,PHI,Graphs
5163,Trey Mancini,home_run,2019,104.5,25,91.5,380,NYY,Graphs
5164,Kole Calhoun,home_run,2019,104.8,22,81.5,380,TEX,Graphs
5165,J.D. Davis,home_run,2019,99.8,33,93.4,380,CHC,Graphs
5166,Blake Swihart,home_run,2019,94.5,34,85.7,380,ATL,Graphs
5167,Eddie Rosario,home_run,2019,100.8,33,87.8,380,TOR,Graphs
5168,Josh Bell,home_run,2019,103.6,41,83.9,380,MIL,Graphs
5169,Justin Turner,home_run,2019,103.2,28,90.9,380,BOS,Graphs
5170,Eddie Rosario,home_run,2019,108.6,22,85.7,380,MIL,Graphs
5171,Ozzie Albies,home_run,2019,97.5,30,92.2,380,PHI,Graphs
5172,Tucker Barnhart,home_run,2019,99.1,31,88.9,380,ATL,Graphs
5173,Mookie Betts,home_run,2019,105,28,92.3,380,MIN,Graphs
5174,Yan Gomes,home_run,2019,105.7,29,84.7,380,MIA,Graphs
5175,Brian Anderson,home_run,2019,101.4,36,95.4,380,PHI,Graphs
5176,Marwin Gonzalez,home_run,2019,105.5,39,83.6,380,LAA,Graphs
5177,Rhys Hoskins,home_run,2019,102.4,26,96,380,ATL,Graphs
5178,Jose Ramirez,home_run,2019,99.6,34,93,380,DET,Graphs
5179,Michael Conforto,home_run,2019,102.3,32,81.2,380,PHI,Graphs
5180,Domingo Santana,home_run,2019,101.5,24,83.5,380,NYY,Graphs
5181,Anthony Rendon,home_run,2019,100.8,28,76.8,380,PIT,Graphs
5182,Nelson Cruz,home_run,2019,100.2,29,88.3,380,KC,Graphs
5183,Carlos Santana,home_run,2019,102.5,24,90.4,380,DET,Graphs
5184,Ender Inciarte,home_run,2019,97.6,27,78.9,380,COL,Graphs
5185,Buster Posey,home_run,2019,106.5,23,92.8,380,PHI,Graphs
5186,Christian Walker,home_run,2019,100,35,79.8,380,WSH,Graphs
5187,Edwin Encarnacion,home_run,2019,102.9,24,95.5,380,TB,Graphs
5188,Max Muncy,home_run,2019,103.6,39,96.3,380,ATL,Graphs
5189,Asdrubal Cabrera,home_run,2019,100.1,35,84.3,380,CHC,Graphs
5190,Josh Bell,home_run,2019,101.5,33,94.8,380,PHI,Graphs
5191,Ty France,home_run,2019,99.7,26,84.5,380,NYM,Graphs
5192,George Springer,home_run,2019,103.3,22,91.8,380,TEX,Graphs
5193,Christian Yelich,home_run,2019,105.8,39,92,380,STL,Graphs
5194,Martin Prado,home_run,2019,101.3,37,93.5,380,PHI,Graphs
5195,Yordan Alvarez,home_run,2019,99.4,33,88.2,380,LAA,Graphs
5196,Trent Grisham,home_run,2019,102.6,27,91.4,380,ARI,Graphs
5197,Jose Altuve,home_run,2019,97.8,35,92.6,380,COL,Graphs
5198,Mallex Smith,home_run,2019,105.7,26,87.9,380,OAK,Graphs
5199,Jay Bruce,home_run,2019,107.5,43,94.2,380,WSH,Graphs
5200,Leury Garcia,home_run,2019,99.1,25,94.3,380,CLE,Graphs
5201,Mike Tauchman,home_run,2019,95.5,28,86.5,380,TOR,Graphs
5202,Mike Yastrzemski,home_run,2019,98.5,35,94,380,SD,Graphs
5203,Wilmer Flores,home_run,2019,104,20,97,380,STL,Graphs
5204,Harrison Bader,home_run,2019,103.7,21,91.3,380,ARI,Graphs
5205,Eric Thames,home_run,2019,104.1,37,86.3,380,ARI,Graphs
5206,Scott Kingery,home_run,2019,103.3,37,85.5,380,MIA,Graphs
5207,Welington Castillo,home_run,2019,99.2,29,95.2,380,CLE,Graphs
5208,Josh Bell,home_run,2019,100.7,32,82.7,379,SD,Graphs
5209,C.J. Cron,home_run,2019,108,22,76.9,379,DET,Graphs
5210,Anthony Rizzo,home_run,2019,102.5,33,94.2,379,STL,Graphs
5211,Ozzie Albies,home_run,2019,97.3,33,86.6,379,WSH,Graphs
5212,Victor Robles,home_run,2019,94.7,30,90.3,379,SD,Graphs
5213,Joey Votto,home_run,2019,103.6,23,94,379,CLE,Graphs
5214,Fernando Tatis Jr.,home_run,2019,95.8,26,94.5,379,LAD,Graphs
5215,Chris Davis,home_run,2019,103.3,25,84.4,379,TOR,Graphs
5216,Jay Bruce,home_run,2019,103.2,40,91.2,379,ARI,Graphs
5217,Ketel Marte,home_run,2019,97.4,30,87.3,379,SF,Graphs
5218,Mitch Garver,home_run,2019,99.6,37,92.7,379,MIL,Graphs
5219,Yadier Molina,home_run,2019,99.3,40,97.3,379,CHC,Graphs
5220,Jean Segura,home_run,2019,98.3,31,84.9,379,NYM,Graphs
5221,Chris Taylor,home_run,2019,94.5,28,92.3,379,SF,Graphs
5222,Shin-Soo Choo,home_run,2019,97.9,33,87.1,379,HOU,Graphs
5223,Adam Jones,home_run,2019,106.8,23,90.4,379,ATL,Graphs
5224,Jurickson Profar,home_run,2019,101.2,28,85,379,CLE,Graphs
5225,Ronny Rodriguez,home_run,2019,107.8,20,90.6,379,MIN,Graphs
5226,Randal Grichuk,home_run,2019,103.2,26,86.8,379,BOS,Graphs
5227,Aledmys Diaz,home_run,2019,98.5,27,92.9,379,OAK,Graphs
5228,Jake Lamb,home_run,2019,97.7,26,91.9,379,COL,Graphs
5229,Lorenzo Cain,home_run,2019,104,21,93,379,CHC,Graphs
5230,Ozzie Albies,home_run,2019,99.2,30,87,379,PIT,Graphs
5231,Omar Narvaez,home_run,2019,100.5,28,96.3,379,CIN,Graphs
5232,Mallex Smith,home_run,2019,98.6,29,85.9,379,OAK,Graphs
5233,DJ LeMahieu,home_run,2019,101.2,32,96.6,379,OAK,Graphs
5234,Pablo Sandoval,home_run,2019,103.9,25,79.5,379,MIL,Graphs
5235,Jason Kipnis,home_run,2019,101.3,24,85.1,379,DET,Graphs
5236,Matt Joyce,home_run,2019,101.4,37,91.2,379,TOR,Graphs
5237,Mike Moustakas,home_run,2019,103.2,25,94.3,379,ARI,Graphs
5238,Yasmani Grandal,home_run,2019,100.8,25,96.8,379,SD,Graphs
5239,George Springer,home_run,2019,104.4,39,84.3,379,LAA,Graphs
5240,Rougned Odor,home_run,2019,106.1,39,91.7,379,TB,Graphs
5241,Mitch Moreland,home_run,2019,101.8,24,96.2,379,TB,Graphs
5242,JaCoby Jones,home_run,2019,103.5,20,85.1,379,CWS,Graphs
5243,Marcus Semien,home_run,2019,96.6,28,77.8,379,BAL,Graphs
5244,Matt Chapman,home_run,2019,101.4,35,85.3,379,HOU,Graphs
5245,Gerardo Parra,home_run,2019,98.9,27,92.9,379,SF,Graphs
5246,Adeiny Hechavarria,home_run,2019,102.5,19,83.4,379,NYM,Graphs
5247,Nick Senzel,home_run,2019,101.5,29,89,379,SF,Graphs
5248,Edwin Encarnacion,home_run,2019,111.8,16,95,379,CWS,Graphs
5249,Gio Urshela,home_run,2019,100.2,28,91,379,TB,Graphs
5250,Kevin Newman,home_run,2019,98.7,34,79.7,379,HOU,Graphs
5251,Anthony Rendon,home_run,2019,101.5,36,94.7,379,DET,Graphs
5252,Michael Conforto,home_run,2019,104.6,23,88.6,379,WSH,Graphs
5253,Jake Cave,home_run,2019,99.8,27,93.4,379,KC,Graphs
5254,Nelson Cruz,home_run,2019,100.8,31,84.5,379,KC,Graphs
5255,Garrett Hampson,home_run,2019,101.3,23,94,379,STL,Graphs
5256,Jose Rondon,home_run,2019,100.9,22,92.3,379,DET,Graphs
5257,Kris Bryant,home_run,2019,98.9,26,89.6,379,PIT,Graphs
5258,Alex Bregman,home_run,2019,100.2,26,96.2,379,MIN,Graphs
5259,Jason Kipnis,home_run,2019,103.5,38,95.3,379,BAL,Graphs
5260,Rio Ruiz,home_run,2019,96.1,30,91.2,379,BOS,Graphs
5261,Bryan Reynolds,home_run,2019,109.7,23,91.4,379,MIL,Graphs
5262,Adam Jones,home_run,2019,104.7,38,94,379,WSH,Graphs
5263,Adam Eaton,home_run,2019,102.5,24,88.7,379,MIL,Graphs
5264,Jeimer Candelario,home_run,2019,109,20,90.5,379,CWS,Graphs
5265,Roman Quinn,home_run,2019,101.8,24,79.3,379,SF,Graphs
5266,Xander Bogaerts,home_run,2019,101.3,29,91,379,SEA,Graphs
5267,Joey Gallo,home_run,2019,109.2,40,81.8,379,LAA,Graphs
5268,Josh Bell,home_run,2019,103.5,27,86.4,379,OAK,Graphs
5269,Travis d'Arnaud,home_run,2019,101.7,30,95.3,379,NYY,Graphs
5270,Brandon Dixon,home_run,2019,107,19,84.6,379,CLE,Graphs
5271,Brian Anderson,home_run,2019,99.2,38,82.5,379,STL,Graphs
5272,Daniel Vogelbach,home_run,2019,96.4,28,83,379,LAA,Graphs
5273,Harrison Bader,home_run,2019,99.5,24,89.1,379,CHC,Graphs
5274,Willie Calhoun,home_run,2019,95.3,29,72.9,379,DET,Graphs
5275,Michael Brantley,home_run,2019,100,32,92.5,379,MIN,Graphs
5276,Sam Hilliard,home_run,2019,96.2,36,97.4,379,PIT,Graphs
5277,Omar Narvaez,home_run,2019,100.6,36,81.6,379,LAA,Graphs
5278,Didi Gregorius,home_run,2019,97.7,24,90.4,378,LAD,Graphs
5279,Brian Anderson,home_run,2019,100.3,28,88.7,378,ATL,Graphs
5280,Albert Pujols,home_run,2019,98.1,30,83.1,378,BOS,Graphs
5281,Tommy Edman,home_run,2019,101.2,24,92.1,378,MIL,Graphs
5282,John Hicks,home_run,2019,107.7,21,88.2,378,CLE,Graphs
5283,Ketel Marte,home_run,2019,101.2,35,85.2,378,NYM,Graphs
5284,Eugenio Suarez,home_run,2019,95.6,25,88.2,378,CHC,Graphs
5285,Willy Adames,home_run,2019,101.2,24,90.3,378,BAL,Graphs
5286,AJ Pollock,home_run,2019,99.1,34,97.3,378,MIA,Graphs
5287,Nelson Cruz,home_run,2019,108.4,22,87.9,378,SEA,Graphs
5288,Danny Santana,home_run,2019,94.9,40,93.2,378,CLE,Graphs
5289,Kolten Wong,home_run,2019,103.6,22,92.2,378,PIT,Graphs
5290,J.D. Davis,home_run,2019,101.5,28,92.5,378,CIN,Graphs
5291,Cesar Hernandez,home_run,2019,101.6,25,90.5,378,NYM,Graphs
5292,Gleyber Torres,home_run,2019,105.7,40,91.4,378,BOS,Graphs
5293,Joc Pederson,home_run,2019,113.3,20,95,378,PHI,Graphs
5294,Eloy Jimenez,home_run,2019,103.1,31,80.1,378,PHI,Graphs
5295,Josh Donaldson,home_run,2019,101.1,24,87,378,PHI,Graphs
5296,Dylan Moore,home_run,2019,102,38,92.7,378,CIN,Graphs
5297,Kyle Seager,home_run,2019,98.6,31,88.1,378,NYY,Graphs
5298,Jordy Mercer,home_run,2019,102.6,34,85.1,378,PHI,Graphs
5299,C.J. Cron,home_run,2019,113.6,15,85,378,DET,Graphs
5300,Brandon Dixon,home_run,2019,106.1,31,83.3,378,MIN,Graphs
5301,Cheslor Cuthbert,home_run,2019,96,26,83.8,378,BOS,Graphs
5302,Eloy Jimenez,home_run,2019,102.4,29,88.4,378,DET,Graphs
5303,Trea Turner,home_run,2019,102.2,29,92.2,378,PHI,Graphs
5304,Daniel Vogelbach,home_run,2019,108.2,23,94.4,378,KC,Graphs
5305,Mark Canha,home_run,2019,110.9,22,92.3,378,TEX,Graphs
5306,Brandon Belt,home_run,2019,92,31,79.6,378,MIL,Graphs
5307,Brett Phillips,home_run,2019,104.5,39,95.9,378,OAK,Graphs
5308,Manny Machado,home_run,2019,105.6,21,92.1,378,ARI,Graphs
5309,John Hicks,home_run,2019,99.2,38,86.5,378,TOR,Graphs
5310,Stephen Vogt,home_run,2019,99.8,34,93.3,378,OAK,Graphs
5311,Kyle Seager,home_run,2019,103.7,38,91.6,378,HOU,Graphs
5312,Tommy La Stella,home_run,2019,104.9,25,95.7,378,MIN,Graphs
5313,Kole Calhoun,home_run,2019,98.4,28,90.7,378,TEX,Graphs
5314,Scott Kingery,home_run,2019,104.6,25,91.8,378,ARI,Graphs
5315,Wil Myers,home_run,2019,100.5,22,93.5,378,COL,Graphs
5316,Tom Murphy,home_run,2019,97.4,30,83,378,TB,Graphs
5317,Charlie Culberson,home_run,2019,101.1,27,95.7,378,NYM,Graphs
5318,Reese McGuire,home_run,2019,98.4,21,80,378,BAL,Graphs
5319,Luke Voit,home_run,2019,105,22,83,378,HOU,Graphs
5320,Eddie Rosario,home_run,2019,103.4,21,79.2,378,DET,Graphs
5321,Bryce Harper,home_run,2019,101.9,28,97.4,378,SD,Graphs
5322,Andrelton Simmons,home_run,2019,104.7,18,79.2,378,HOU,Graphs
5323,Christian Walker,home_run,2019,96.5,37,95,378,COL,Graphs
5324,Kevin Pillar,home_run,2019,109.5,21,86.7,378,SD,Graphs
5325,Kole Calhoun,home_run,2019,103.8,39,93.6,378,CLE,Graphs
5326,Starlin Castro,home_run,2019,105.6,20,84.4,378,STL,Graphs
5327,Jurickson Profar,home_run,2019,100.4,33,94.8,378,SEA,Graphs
5328,Marcus Semien,home_run,2019,103.1,24,91.8,378,TEX,Graphs
5329,Brian Dozier,home_run,2019,93.6,34,80.3,378,CIN,Graphs
5330,Eric Sogard,home_run,2019,100.9,26,89.6,378,MIA,Graphs
5331,Corey Dickerson,home_run,2019,94.9,36,95.2,378,CIN,Graphs
5332,Kevan Smith,home_run,2019,100.3,30,95.6,378,TB,Graphs
5333,Jackie Bradley Jr.,home_run,2019,103.3,26,85.3,378,CLE,Graphs
5334,Mitch Garver,home_run,2019,99.6,35,86.7,378,BAL,Graphs
5335,Adam Jones,home_run,2019,99.8,33,92.8,378,SD,Graphs
5336,Jonathan Villar,home_run,2019,101.9,34,79.4,378,CLE,Graphs
5337,Brandon Crawford,home_run,2019,104.8,22,94.9,378,MIL,Graphs
5338,Jose Ramirez,home_run,2019,96.9,25,89.1,378,NYY,Graphs
5339,Teoscar Hernandez,home_run,2019,100.2,34,81.7,378,HOU,Graphs
5340,Cam Gallagher,home_run,2019,98,29,90.7,378,CLE,Graphs
5341,Victor Robles,home_run,2019,99.2,26,89.2,378,NYM,Graphs
5342,Justin Smoak,home_run,2019,97.2,31,89.6,378,KC,Graphs
5343,Jose Altuve,home_run,2019,101.8,25,92.1,378,DET,Graphs
5344,Edwin Encarnacion,home_run,2019,101.7,27,90.6,378,KC,Graphs
5345,Daniel Vogelbach,home_run,2019,102.7,27,92.4,377,HOU,Graphs
5346,Hunter Pence,home_run,2019,101.1,24,94.2,377,DET,Graphs
5347,Matt Chapman,home_run,2019,100.6,34,82,377,BAL,Graphs
5348,Manuel Margot,home_run,2019,101.8,38,81.6,377,BAL,Graphs
5349,Robinson Cano,home_run,2019,101.9,23,80.5,377,MIA,Graphs
5350,Amed Rosario,home_run,2019,93.3,28,84.8,377,DET,Graphs
5351,Yasmani Grandal,home_run,2019,97.9,25,91.5,377,PIT,Graphs
5352,Austin Dean,home_run,2019,100.9,36,90.3,377,NYM,Graphs
5353,George Springer,home_run,2019,105.9,20,92.2,377,LAA,Graphs
5354,JT Riddle,home_run,2019,103,23,90.9,377,COL,Graphs
5355,Mitch Garver,home_run,2019,101.6,24,89.4,377,MIL,Graphs
5356,Bryce Harper,home_run,2019,101.3,32,86.8,377,BOS,Graphs
5357,Matt Wieters,home_run,2019,101.2,26,91.6,377,HOU,Graphs
5358,Jose Abreu,home_run,2019,101.4,28,94.1,377,MIN,Graphs
5359,Carlos Santana,home_run,2019,103.8,39,84.2,377,KC,Graphs
5360,Anthony Rendon,home_run,2019,100.4,37,86,377,PHI,Graphs
5361,Rafael Devers,home_run,2019,101,22,78.4,377,LAA,Graphs
5362,J.T. Realmuto,home_run,2019,102.1,22,87.4,377,WSH,Graphs
5363,Yandy Diaz,home_run,2019,109,19,91.3,377,SF,Graphs
5364,Jose Altuve,home_run,2019,98.1,26,86,377,LAA,Graphs
5365,Jace Peterson,home_run,2019,99.2,24,88.9,377,HOU,Graphs
5366,Eric Hosmer,home_run,2019,101.3,30,88.9,377,ARI,Graphs
5367,Brian McCann,home_run,2019,99.8,31,93,377,PIT,Graphs
5368,Fernando Tatis Jr.,home_run,2019,98.2,28,89.6,377,ARI,Graphs
5369,Yan Gomes,home_run,2019,101.9,24,87.1,377,LAD,Graphs
5370,Robbie Grossman,home_run,2019,102.8,34,88.9,377,HOU,Graphs
5371,Hunter Renfroe,home_run,2019,101.6,37,84.7,377,TOR,Graphs
5372,Ben Gamel,home_run,2019,103.4,23,97.4,377,NYM,Graphs
5373,Edwin Encarnacion,home_run,2019,106.5,21,84.9,377,NYY,Graphs
5374,Mitch Haniger,home_run,2019,107.1,27,91.3,377,TEX,Graphs
5375,Starling Marte,home_run,2019,107.5,19,93.7,377,CHC,Graphs
5376,Colin Moran,home_run,2019,97.8,33,88.1,377,ATL,Graphs
5377,Ketel Marte,home_run,2019,110.7,16,91.5,377,MIA,Graphs
5378,John Hicks,home_run,2019,98.7,23,87.6,377,SEA,Graphs
5379,Victor Caratini,home_run,2019,105.6,38,91.7,377,NYM,Graphs
5380,J.T. Realmuto,home_run,2019,96.8,29,89,377,CHC,Graphs
5381,J.D. Davis,home_run,2019,104.3,38,95.8,377,WSH,Graphs
5382,Nomar Mazara,home_run,2019,108,40,90.7,377,OAK,Graphs
5383,Gleyber Torres,home_run,2019,97.5,38,83.6,377,TOR,Graphs
5384,Nick Markakis,home_run,2019,97.9,25,91.9,377,NYM,Graphs
5385,Jose Abreu,home_run,2019,111.1,23,91.4,377,KC,Graphs
5386,Willson Contreras,home_run,2019,99.7,34,94.2,377,CIN,Graphs
5387,Eugenio Suarez,home_run,2019,102.2,25,93.1,377,ARI,Graphs
5388,JaCoby Jones,home_run,2019,100.6,31,81.5,377,MIA,Graphs
5389,Willson Contreras,home_run,2019,102.5,38,87.3,377,ATL,Graphs
5390,Gleyber Torres,home_run,2019,101.5,32,92.9,377,BAL,Graphs
5391,Trevor Story,home_run,2019,101.9,39,90.3,377,MIA,Graphs
5392,Yasiel Puig,home_run,2019,105.7,17,85.5,377,CLE,Graphs
5393,Javier Baez,home_run,2019,104.1,24,94.6,377,LAD,Graphs
5394,C.J. Cron,home_run,2019,104.1,37,94.4,377,TOR,Graphs
5395,Randal Grichuk,home_run,2019,100,30,91,377,NYY,Graphs
5396,Richie Martin,home_run,2019,100.8,24,91.4,377,SD,Graphs
5397,Hunter Renfroe,home_run,2019,101.5,46,85.2,377,COL,Graphs
5398,Max Kepler,home_run,2019,100.8,34,91.7,376,MIA,Graphs
5399,Wil Myers,home_run,2019,103.5,33,92.1,376,COL,Graphs
5400,Cory Spangenberg,home_run,2019,101.4,32,97.3,376,STL,Graphs
5401,Mike Trout,home_run,2019,98.1,35,86.4,376,SEA,Graphs
5402,Alex Bregman,home_run,2019,101.5,20,94.5,376,COL,Graphs
5403,Aaron Judge,home_run,2019,104.1,38,89.6,376,TB,Graphs
5404,Corey Dickerson,home_run,2019,98,27,96.5,376,PIT,Graphs
5405,Harold Castro,home_run,2019,99.8,29,90.4,376,TB,Graphs
5406,Michael Conforto,home_run,2019,101.7,35,79.7,376,SF,Graphs
5407,Nick Martini,home_run,2019,99.4,38,80.3,376,CHC,Graphs
5408,Alex Bregman,home_run,2019,97.9,29,85.6,376,CHC,Graphs
5409,Whit Merrifield,home_run,2019,103.1,23,93.2,376,BAL,Graphs
5410,Nelson Cruz,home_run,2019,108.9,25,92,376,CWS,Graphs
5411,Brandon Lowe,home_run,2019,98.3,29,85.3,376,KC,Graphs
5412,Jorge Soler,home_run,2019,99.8,28,95.2,376,DET,Graphs
5413,Gleyber Torres,home_run,2019,103,30,86.4,376,BOS,Graphs
5414,Mitch Moreland,home_run,2019,98,37,88.3,376,ARI,Graphs
5415,Matt Carpenter,home_run,2019,98.5,35,78.9,376,KC,Graphs
5416,Alex Bregman,home_run,2019,95.7,27,83.8,376,OAK,Graphs
5417,Brandon Dixon,home_run,2019,99.8,31,80.7,376,KC,Graphs
5418,Hanser Alberto,home_run,2019,99.3,28,92.6,376,MIN,Graphs
5419,Edwin Encarnacion,home_run,2019,98.9,24,89,376,MIN,Graphs
5420,Mauricio Dubon,home_run,2019,98.4,33,85,376,LAD,Graphs
5421,Omar Narvaez,home_run,2019,99,38,89.4,376,CWS,Graphs
5422,Garrett Cooper,home_run,2019,113.5,18,86.8,376,COL,Graphs
5423,Brian Dozier,home_run,2019,105.2,24,95.7,376,MIA,Graphs
5424,J.T. Realmuto,home_run,2019,98.9,23,94.9,376,SD,Graphs
5425,Luis Arraez,home_run,2019,97.9,28,92.6,376,TEX,Graphs
5426,Franmil Reyes,home_run,2019,112.5,21,95.9,376,COL,Graphs
5427,Juan Soto,home_run,2019,105.1,21,92.6,376,MIN,Graphs
5428,Josh Fuentes,home_run,2019,103,21,82.5,376,LAD,Graphs
5429,Jean Segura,home_run,2019,97.5,31,81.9,376,MIA,Graphs
5430,Jon Lester,home_run,2019,99.1,39,92.7,376,PIT,Graphs
5431,Gerardo Parra,home_run,2019,102.7,27,90.5,376,PHI,Graphs
5432,Andrew Benintendi,home_run,2019,100.3,30,79,376,CWS,Graphs
5433,Welington Castillo,home_run,2019,101.6,23,93.8,376,DET,Graphs
5434,Khris Davis,home_run,2019,103.9,33,90.1,376,BAL,Graphs
5435,Joey Gallo,home_run,2019,100.8,32,84.8,376,SEA,Graphs
5436,Raimel Tapia,home_run,2019,100.2,27,91.5,376,WSH,Graphs
5437,Randal Grichuk,home_run,2019,103.5,38,82.5,376,BAL,Graphs
5438,Brandon Belt,home_run,2019,101,29,88.8,376,TB,Graphs
5439,Jesse Winker,home_run,2019,101.3,27,91.5,376,WSH,Graphs
5440,Christian Vazquez,home_run,2019,97.8,30,82.3,376,DET,Graphs
5441,C.J. Cron,home_run,2019,102.2,36,91.8,376,TEX,Graphs
5442,Aaron Judge,home_run,2019,106.5,42,84.8,376,SEA,Graphs
5443,Nate Lowe,home_run,2019,105.7,20,92.9,376,BAL,Graphs
5444,Cavan Biggio,home_run,2019,100.7,22,83.7,376,BAL,Graphs
5445,Johan Camargo,home_run,2019,93.7,25,86.2,376,PHI,Graphs
5446,Javier Baez,home_run,2019,103.8,21,87.6,376,MIL,Graphs
5447,Clint Frazier,home_run,2019,99.3,23,74.1,376,BAL,Graphs
5448,Mookie Betts,home_run,2019,103.4,39,87.4,376,NYY,Graphs
5449,Tommy La Stella,home_run,2019,99.9,32,94.2,376,MIN,Graphs
5450,Marcus Semien,home_run,2019,97.9,30,98.2,376,TEX,Graphs
5451,Joe Panik,home_run,2019,99.6,29,78.2,376,ATL,Graphs
5452,Dexter Fowler,home_run,2019,101.6,34,97.7,376,NYM,Graphs
5453,Chris Taylor,home_run,2019,108.3,21,89.3,376,SD,Graphs
5454,Max Muncy,home_run,2019,103.6,39,86.4,376,TOR,Graphs
5455,Chad Pinder,home_run,2019,102.5,38,87.2,376,SEA,Graphs
5456,Javier Baez,home_run,2019,105,30,92.8,376,STL,Graphs
5457,Juan Soto,home_run,2019,105.7,27,98.9,376,MIA,Graphs
5458,Starlin Castro,home_run,2019,100.1,26,91.3,376,KC,Graphs
5459,Jose Abreu,home_run,2019,95.2,29,92.3,376,CLE,Graphs
5460,Matt Olson,home_run,2019,102.3,35,92.9,376,HOU,Graphs
5461,Starling Marte,home_run,2019,106.7,23,87.4,376,STL,Graphs
5462,Jose Trevino,home_run,2019,97,27,91.4,376,NYY,Graphs
5463,Jose Peraza,home_run,2019,95.5,33,93.6,376,LAD,Graphs
5464,Matt Wieters,home_run,2019,99.7,38,91.4,375,PIT,Graphs
5465,Hunter Pence,home_run,2019,102,37,91.6,375,LAA,Graphs
5466,Zack Collins,home_run,2019,103,41,95.9,375,MIN,Graphs
5467,Manuel Margot,home_run,2019,104.5,17,78.2,375,COL,Graphs
5468,Ozzie Albies,home_run,2019,103.6,41,93,375,MIA,Graphs
5469,Curtis Granderson,home_run,2019,98.3,37,95.2,375,CWS,Graphs
5470,Gerardo Parra,home_run,2019,98.7,26,96.4,375,NYM,Graphs
5471,Justin Smoak,home_run,2019,104.1,24,85.1,375,BOS,Graphs
5472,Albert Pujols,home_run,2019,96.1,28,68.6,375,OAK,Graphs
5473,Cavan Biggio,home_run,2019,99.9,33,89.7,375,LAA,Graphs
5474,Manny Machado,home_run,2019,100.8,31,96.5,375,ATL,Graphs
5475,Ryan McMahon,home_run,2019,102.3,31,90.2,375,PHI,Graphs
5476,Ramon Laureano,home_run,2019,97.9,28,85.3,375,SEA,Graphs
5477,Max Kepler,home_run,2019,99.2,30,80,375,CLE,Graphs
5478,Brett Gardner,home_run,2019,95.6,31,94.9,375,TB,Graphs
5479,Shohei Ohtani,home_run,2019,99.6,29,87.1,375,TOR,Graphs
5480,Greg Garcia,home_run,2019,104,22,90.2,375,SF,Graphs
5481,Willie Calhoun,home_run,2019,97.4,26,85.2,375,MIN,Graphs
5482,J.D. Martinez,home_run,2019,106.2,26,91.2,375,CLE,Graphs
5483,Manny Machado,home_run,2019,109.9,17,83.4,375,STL,Graphs
5484,Jose Iglesias,home_run,2019,95.6,30,82.9,375,MIL,Graphs
5485,Hunter Dozier,home_run,2019,102.8,21,96.6,375,HOU,Graphs
5486,Jose Ramirez,home_run,2019,100.6,35,92.1,375,CWS,Graphs
5487,Eugenio Suarez,home_run,2019,97,29,78.8,375,MIL,Graphs
5488,Justin Turner,home_run,2019,94.7,37,88.2,375,ARI,Graphs
5489,Rio Ruiz,home_run,2019,100.7,34,93.5,375,TB,Graphs
5490,Trey Mancini,home_run,2019,106.2,19,96.2,375,DET,Graphs
5491,Trevor Story,home_run,2019,104.4,43,83.5,375,TOR,Graphs
5492,George Springer,home_run,2019,110.6,20,79.7,375,MIN,Graphs
5493,Pete Alonso,home_run,2019,109.5,24,92.5,375,ARI,Graphs
5494,Aaron Judge,home_run,2019,99.1,35,85.2,375,BOS,Graphs
5495,Trey Mancini,home_run,2019,100.7,27,87.8,375,OAK,Graphs
5496,Bo Bichette,home_run,2019,102.7,37,77.9,375,TB,Graphs
5497,Nolan Arenado,home_run,2019,93.7,25,98.5,375,HOU,Graphs
5498,Mike Yastrzemski,home_run,2019,104.4,23,85.3,375,ARI,Graphs
5499,Rougned Odor,home_run,2019,111,42,86,375,SEA,Graphs
5500,Todd Frazier,home_run,2019,100.9,24,89.7,375,ATL,Graphs
5501,Charlie Blackmon,home_run,2019,94.7,33,89.5,375,LAD,Graphs
5502,Yadier Molina,home_run,2019,102.3,28,93.9,375,MIL,Graphs
5503,Dansby Swanson,home_run,2019,98.2,30,91.3,375,CHC,Graphs
